,silenced,tick,user_approximate_spotted_by,user_name,user_pitch,user_steamid,user_yaw,weapon
627,True,29576,[],magixx,3.941681,76561199063238565,-92.63466,weapon_m4a1_silencer
628,True,29582,[],magixx,4.0299225,76561199063238565,-92.60513,weapon_m4a1_silencer
629,True,29588,[],magixx,4.588501,76561199063238565,-92.5169,weapon_m4a1_silencer
630,True,29595,[],magixx,5.5594177,76561199063238565,-92.63466,weapon_m4a1_silencer
631,True,29601,[],magixx,6.3830566,76561199063238565,-92.84031,weapon_m4a1_silencer
632,True,29608,[],magixx,6.853409,76561199063238565,-93.36971,weapon_m4a1_silencer
633,True,29693,[],chopper,0.98568726,76561198045898864,-92.60582,weapon_m4a1_silencer
634,True,29699,[],chopper,0.98568726,76561198045898864,-92.66762,weapon_m4a1_silencer
635,True,29706,[],chopper,1.3245392,76561198045898864,-92.513466,weapon_m4a1_silencer
636,True,29712,[],chopper,1.848114,76561198045898864,-92.08225,weapon_m4a1_silencer
637,True,29719,[],chopper,2.833435,76561198045898864,-91.9899,weapon_m4a1_silencer
638,True,29725,[],chopper,4.1579895,76561198045898864,-93.160286,weapon_m4a1_silencer
639,True,29731,[],chopper,4.6200867,76561198045898864,-93.6224,weapon_m4a1_silencer
640,True,29738,[],chopper,5.2051086,76561198045898864,-93.68385,weapon_m4a1_silencer
641,True,29744,[],chopper,6.0675354,76561198045898864,-94.05361,weapon_m4a1_silencer
642,True,29751,[],chopper,6.190796,76561198045898864,-94.20742,weapon_m4a1_silencer
643,True,29757,[],chopper,6.4373016,76561198045898864,-93.838005,weapon_m4a1_silencer
644,True,29763,[],chopper,6.560211,76561198045898864,-93.160286,weapon_m4a1_silencer
645,False,29768,[],zont1x,1.7094116,76561198995880877,-77.25483,weapon_smokegrenade
646,True,29770,[],chopper,6.59111,76561198045898864,-92.11315,weapon_m4a1_silencer
647,True,29776,[],chopper,6.59111,76561198045898864,-91.897545,weapon_m4a1_silencer
648,True,29783,[],chopper,6.806717,76561198045898864,-91.71284,weapon_m4a1_silencer
649,True,29789,[],chopper,8.593018,76561198045898864,-91.95934,weapon_m4a1_silencer
650,False,29853,[],magixx,1.1765747,76561199063238565,-80.95722,weapon_flashbang
651,False,29856,[],zont1x,3.5575104,76561198995880877,-67.575874,weapon_flashbang
652,False,30127,[],ropz,0.077941895,76561197991272318,97.4137,weapon_ak47
653,False,30133,[],ropz,0.97366333,76561197991272318,97.4137,weapon_ak47
654,False,30140,[],ropz,2.1807861,76561197991272318,97.56958,weapon_ak47
655,False,30146,[],ropz,3.1541138,76561197991272318,98.07599,weapon_ak47
656,False,30153,[],ropz,4.828491,76561197991272318,98.27063,weapon_ak47
657,False,30159,[],ropz,6.3082123,76561197991272318,98.07599,weapon_ak47
658,False,30159,[],zont1x,2.1251678,76561198995880877,-78.66451,weapon_ak47
659,False,30165,[],ropz,7.515335,76561197991272318,97.68631,weapon_ak47
660,False,30166,[],zont1x,2.9336853,76561198995880877,-80.027504,weapon_ak47
661,False,30172,[],ropz,8.177261,76561197991272318,98.11478,weapon_ak47
662,False,30172,[],zont1x,3.2571106,76561198995880877,-79.79645,weapon_ak47
663,False,30178,[],ropz,8.605728,76561197991272318,100.25641,weapon_ak47
664,False,30179,[],zont1x,5.5209656,76561198995880877,-79.31133,weapon_ak47
665,False,30185,[],ropz,8.683655,76561197991272318,101.15216,weapon_ak47
666,False,30185,[],zont1x,7.0456696,76561198995880877,-79.81945,weapon_ak47
667,False,30191,[],ropz,8.605728,76561197991272318,101.89203,weapon_ak47
668,False,30191,[],zont1x,8.431671,76561198995880877,-80.90504,weapon_ak47
669,False,30197,[],ropz,8.839539,76561197991272318,103.488464,weapon_ak47
670,False,30198,[],zont1x,9.886658,76561198995880877,-81.11309,weapon_ak47
671,False,30204,[],zont1x,10.62619,76561198995880877,-81.02074,weapon_ak47
672,False,30211,[],zont1x,11.0186,76561198995880877,-80.512276,weapon_ak47
673,False,30217,[],zont1x,11.041946,76561198995880877,-79.7501,weapon_ak47
674,False,30223,[],zont1x,9.424896,76561198995880877,-79.42669,weapon_ak47
675,False,30299,[],zont1x,3.8115692,76561198995880877,-92.455444,weapon_hegrenade
676,False,30510,[],SH1R0,7.990143,76561198081484775,59.622467,weapon_knife_butterfly
677,False,30601,[],SH1R0,8.882446,76561198081484775,56.32759,weapon_knife_butterfly
678,True,30678,[],chopper,0.585022,76561198045898864,-94.54559,weapon_m4a1_silencer
679,True,30685,[],chopper,0.615921,76561198045898864,-94.08348,weapon_m4a1_silencer
680,True,30691,[],chopper,1.0162354,76561198045898864,-92.728386,weapon_m4a1_silencer
681,True,30697,[],chopper,1.6325073,76561198045898864,-91.588554,weapon_m4a1_silencer
682,True,30704,[],chopper,2.5563812,76561198045898864,-90.787926,weapon_m4a1_silencer
683,True,30710,[],chopper,3.6344147,76561198045898864,-91.06499,weapon_m4a1_silencer
684,True,30717,[],chopper,4.928055,76561198045898864,-91.71181,weapon_m4a1_silencer
685,False,30722,[],rain,-3.3659363,76561197997351207,139.09174,weapon_molotov
686,True,30723,[],chopper,6.837616,76561198045898864,-91.89686,weapon_m4a1_silencer
687,True,30729,[],chopper,8.223602,76561198045898864,-91.773605,weapon_m4a1_silencer
688,True,30736,[],chopper,9.055145,76561198045898864,-90.91118,weapon_m4a1_silencer
689,False,30758,[],karrigan,-43.005295,76561197989430253,171.24423,weapon_flashbang
690,False,30860,[],rain,-44.43112,76561197997351207,161.34659,weapon_flashbang
691,False,31230,[],frozen,1.5840912,76561198068422762,80.992584,weapon_smokegrenade
692,False,31356,[],broky,-6.1029053,76561198201620490,100.00787,weapon_smokegrenade
693,False,31445,[],chopper,-16.755188,76561198045898864,-50.747223,weapon_smokegrenade
694,False,31525,[],broky,-13.6683655,76561198201620490,146.61597,weapon_flashbang
695,False,32832,[],magixx,0.6766968,76561199063238565,-111.63586,weapon_smokegrenade
696,False,33301,[],SH1R0,-16.204147,76561198081484775,-166.42914,weapon_flashbang
697,False,33492,[],broky,-21.777985,76561198201620490,39.901306,weapon_flashbang
698,False,33586,[],broky,-0.6691284,76561198201620490,56.746796,weapon_flashbang
699,True,33619,[],magixx,-5.7946014,76561199063238565,-154.31567,weapon_m4a1_silencer
700,True,33626,[],magixx,-5.3239136,76561199063238565,-153.4924,weapon_m4a1_silencer
701,False,33628,[],zont1x,18.133621,76561198995880877,-134.6268,weapon_incgrenade
702,True,33632,[],magixx,-5.3239136,76561199063238565,-153.6098,weapon_m4a1_silencer
703,True,33638,[],magixx,-5.3239136,76561199063238565,-153.63934,weapon_m4a1_silencer
704,True,33645,[],magixx,-5.2651978,76561199063238565,-153.6098,weapon_m4a1_silencer
705,True,33651,[],magixx,-4.882736,76561199063238565,-153.4924,weapon_m4a1_silencer
706,True,33658,[],magixx,-3.9413452,76561199063238565,-153.52158,weapon_m4a1_silencer
707,True,33658,[],chopper,-0.92422485,76561198045898864,-99.95533,weapon_m4a1_silencer
708,True,33664,[],magixx,-3.2649994,76561199063238565,-153.43335,weapon_m4a1_silencer
709,True,33665,[],chopper,-0.86242676,76561198045898864,-98.01521,weapon_m4a1_silencer
710,True,33670,[],magixx,-2.70607,76561199063238565,-154.93365,weapon_m4a1_silencer
711,True,33671,[],chopper,0.43121338,76561198045898864,-96.198006,weapon_m4a1_silencer
712,True,33677,[],magixx,-1.7059631,76561199063238565,-150.7568,weapon_m4a1_silencer
713,True,33677,[],chopper,1.0162354,76561198045898864,-96.13621,weapon_m4a1_silencer
714,False,33678,[76561198045898864],frozen,1.4962006,76561198068422762,82.57736,weapon_ak47
715,True,33683,[],magixx,-1.4707947,76561199063238565,-149.87445,weapon_m4a1_silencer
716,False,33684,[76561198045898864],frozen,1.5840912,76561198068422762,82.2251,weapon_ak47
717,True,33684,[76561198068422762],chopper,1.5397949,76561198045898864,-96.93718,weapon_m4a1_silencer
718,True,33690,[],magixx,-1.4412689,76561199063238565,-150.72726,weapon_m4a1_silencer
719,True,33690,[76561198068422762],chopper,1.9710083,76561198045898864,-96.75213,weapon_m4a1_silencer
720,False,33691,[76561198045898864],frozen,2.5958557,76561198068422762,81.8732,weapon_ak47
721,True,33696,[],magixx,-1.3235168,76561199063238565,-150.9628,weapon_m4a1_silencer
722,False,33697,[76561198045898864],frozen,4.487915,76561198068422762,82.00537,weapon_ak47
723,True,33697,[76561198068422762],chopper,3.7267761,76561198045898864,-96.16711,weapon_m4a1_silencer
724,False,33699,[],broky,1.5463257,76561198201620490,97.836334,weapon_smokegrenade
725,True,33702,[],magixx,-1.0883331,76561199063238565,-149.492,weapon_m4a1_silencer
726,True,33703,[76561198068422762],chopper,4.7430115,76561198045898864,-96.10565,weapon_m4a1_silencer
727,False,33704,[76561198045898864],frozen,7.304199,76561198068422762,82.7092,weapon_ak47
728,True,33709,[],magixx,-0.8528137,76561199063238565,-147.19757,weapon_m4a1_silencer
729,True,33709,[76561198068422762],chopper,5.574875,76561198045898864,-96.29036,weapon_m4a1_silencer
730,False,33710,[76561198045898864],frozen,8.579987,76561198068422762,82.09326,weapon_ak47
731,True,33715,[],magixx,-0.7940979,76561199063238565,-146.37428,weapon_m4a1_silencer
732,False,33716,[],frozen,9.548157,76561198068422762,81.08118,weapon_ak47
733,True,33722,[],magixx,-0.3529358,76561199063238565,-142.962,weapon_m4a1_silencer
734,False,33723,[],frozen,9.85611,76561198068422762,80.55313,weapon_ak47
735,True,33728,[],magixx,-0.3529358,76561199063238565,-141.72672,weapon_m4a1_silencer
736,False,33729,[],frozen,11.43985,76561198068422762,81.917145,weapon_ak47
737,True,33734,[],magixx,0.029525757,76561199063238565,-139.87381,weapon_m4a1_silencer
738,False,33736,[],frozen,12.936066,76561198068422762,83.23724,weapon_ak47
739,True,33741,[],magixx,0.23516846,76561199063238565,-140.78568,weapon_m4a1_silencer
740,False,33742,[],frozen,14.123962,76561198068422762,85.96527,weapon_ak47
741,False,33775,[],karrigan,4.1188354,76561197989430253,58.78064,weapon_ak47
742,False,33781,[],karrigan,4.079361,76561197989430253,40.76271,weapon_ak47
743,False,33788,[],karrigan,1.8220215,76561197989430253,39.29741,weapon_ak47
744,False,33794,[],karrigan,-1.7814941,76561197989430253,35.852173,weapon_ak47
745,False,33800,[],karrigan,-1.5834045,76561197989430253,35.891647,weapon_ak47
746,False,33807,[],karrigan,0.9111786,76561197989430253,35.931473,weapon_ak47
747,False,33813,[],karrigan,3.6042023,76561197989430253,34.86203,weapon_ak47
748,False,33820,[],karrigan,5.6631165,76561197989430253,35.49579,weapon_ak47
749,False,33826,[],karrigan,7.2471924,76561197989430253,38.307266,weapon_ak47
750,False,33832,[],karrigan,7.841156,76561197989430253,53.27614,weapon_ak47
751,False,33835,[],frozen,15.664093,76561198068422762,24.233093,weapon_ak47
752,True,33837,[76561197989430253],magixx,1.2352753,76561199063238565,-114.95991,weapon_usp_silencer
753,False,33839,[],karrigan,9.860916,76561197989430253,59.21631,weapon_ak47
754,False,33842,[],frozen,17.731934,76561198068422762,10.02124,weapon_ak47
755,False,33845,[],karrigan,10.53418,76561197989430253,61.315033,weapon_ak47
756,False,33848,[],frozen,20.32814,76561198068422762,2.5852203,weapon_ak47
757,False,33852,[],karrigan,11.761551,76561197989430253,66.22525,weapon_ak47
758,False,33854,[],frozen,21.956177,76561198068422762,-3.0905914,weapon_ak47
759,True,33856,"[76561198068422762, 76561197989430253]",magixx,0.55892944,76561199063238565,-117.31304,weapon_usp_silencer
760,False,33858,[],karrigan,11.840851,76561197989430253,65.75009,weapon_ak47
761,False,33861,[],frozen,15.048187,76561198068422762,22.033081,weapon_ak47
762,False,33864,[],karrigan,11.880341,76561197989430253,65.75009,weapon_ak47
763,True,33866,"[76561198068422762, 76561197989430253]",magixx,1.2943268,76561199063238565,-119.401474,weapon_usp_silencer
764,False,33867,[],frozen,18.611877,76561198068422762,29.293335,weapon_ak47
765,False,33874,[],frozen,18.039886,76561198068422762,28.545227,weapon_ak47
766,True,33877,"[76561198068422762, 76561197989430253]",magixx,1.3235168,76561199063238565,-119.401474,weapon_usp_silencer
767,False,33880,[],frozen,18.039886,76561198068422762,25.465271,weapon_ak47
768,False,33886,[],frozen,17.33609,76561198068422762,26.521332,weapon_ak47
769,True,33888,[76561198068422762],magixx,1.3235168,76561199063238565,-118.960304,weapon_usp_silencer
770,False,33893,[],frozen,20.41603,76561198068422762,27.225159,weapon_ak47
771,True,33899,[76561198068422762],magixx,-6.676941,76561199063238565,-149.34506,weapon_usp_silencer
772,False,33899,[],frozen,21.120178,76561198068422762,28.677063,weapon_ak47
773,False,33906,[],frozen,22.483856,76561198068422762,30.349396,weapon_ak47
774,True,33911,[76561198068422762],magixx,-8.677139,76561199063238565,-151.08055,weapon_usp_silencer
775,False,33912,[],frozen,22.967957,76561198068422762,30.789185,weapon_ak47
776,False,33918,[],frozen,23.056183,76561198068422762,30.173264,weapon_ak47
777,True,33923,[76561198068422762],magixx,-9.5890045,76561199063238565,-152.34535,weapon_usp_silencer
778,False,33925,[],frozen,23.936127,76561198068422762,29.293335,weapon_ak47
779,False,33931,[],frozen,24.024017,76561198068422762,29.029312,weapon_ak47
780,False,33938,[],frozen,24.156189,76561198068422762,28.413055,weapon_ak47
781,False,33944,[],frozen,24.288025,76561198068422762,27.929306,weapon_ak47
782,False,33950,[],frozen,24.156189,76561198068422762,26.961136,weapon_ak47
783,False,33982,[],SH1R0,2.2693634,76561198081484775,-18.774948,weapon_awp
784,False,34085,[],SH1R0,-22.186203,76561198081484775,-12.068817,weapon_hegrenade
785,False,34111,[],frozen,-16.103897,76561198068422762,177.00107,weapon_molotov
786,False,38111,[],SH1R0,12.286499,76561198081484775,-83.23105,weapon_knife_butterfly
787,False,38191,[],chopper,-16.631927,76561198045898864,-50.6559,weapon_smokegrenade
788,False,38268,[],chopper,12.135086,76561198045898864,-21.796188,weapon_knife_stiletto
789,False,38289,[],zont1x,5.7980347,76561198995880877,-157.86151,weapon_knife_karambit
790,False,38316,[],donk,-14.190216,76561198386265483,-83.97812,weapon_smokegrenade
791,False,38320,[],SH1R0,9.998596,76561198081484775,-88.56182,weapon_knife_butterfly
792,False,38321,[],zont1x,-6.260147,76561198995880877,-174.21638,weapon_knife_karambit
793,False,38345,[],SH1R0,9.998596,76561198081484775,-88.65349,weapon_knife_butterfly
794,False,38345,[],chopper,74.87457,76561198045898864,60.43991,weapon_knife_stiletto
795,False,38376,[],frozen,4.664032,76561198068422762,153.19644,weapon_knife_karambit
796,False,38435,[],broky,30.054138,76561198201620490,-179.9025,weapon_knife_karambit
797,False,38436,[],frozen,4.795868,76561198068422762,-178.68713,weapon_knife_karambit
798,False,38440,[],donk,1.1549377,76561198386265483,-87.360535,weapon_incgrenade
799,False,38444,[],SH1R0,12.172165,76561198081484775,-104.37252,weapon_knife_butterfly
800,False,38461,[],frozen,4.5761414,76561198068422762,-178.20305,weapon_knife_karambit
801,False,38487,[],frozen,4.5761414,76561198068422762,-178.20305,weapon_knife_karambit
802,False,38494,[],rain,3.5640259,76561197997351207,-139.8096,weapon_knife_karambit
803,False,38512,[],chopper,88.99991,76561198045898864,-107.3893,weapon_knife_stiletto
804,False,38551,[],magixx,-28.149033,76561199063238565,-54.49047,weapon_incgrenade
805,False,38623,[],ropz,18.379791,76561197991272318,90.948944,weapon_knife_karambit
806,False,38648,[],ropz,18.652374,76561197991272318,60.887268,weapon_knife_karambit
807,False,38674,[],ropz,15.069809,76561197991272318,50.840607,weapon_knife_karambit
808,False,38733,[],chopper,-15.288513,76561198045898864,-72.770004,weapon_hegrenade
809,False,38747,[],zont1x,9.401886,76561198995880877,-57.838898,weapon_hegrenade
810,False,38765,[],ropz,3.6213684,76561197991272318,-179.06067,weapon_smokegrenade
811,False,38898,[],chopper,1.0660095,76561198045898864,-88.6013,weapon_m4a1
812,False,38899,[],ropz,-1.3238525,76561197991272318,156.75775,weapon_hegrenade
813,False,38903,[],donk,17.269821,76561198386265483,66.83258,weapon_hegrenade
814,False,38904,[],chopper,1.4666748,76561198045898864,-89.03252,weapon_m4a1
815,False,38910,[],chopper,1.9284363,76561198045898864,-89.217224,weapon_m4a1
816,False,38915,[],chopper,2.4829102,76561198045898864,-89.43283,weapon_m4a1
817,False,38921,[],chopper,3.437683,76561198045898864,-89.77169,weapon_m4a1
818,False,38927,[],chopper,4.484833,76561198045898864,-90.07965,weapon_m4a1
819,False,38933,[],chopper,5.932617,76561198045898864,-90.69557,weapon_m4a1
820,False,38938,[],chopper,7.0106506,76561198045898864,-91.83506,weapon_m4a1
821,False,38944,[],chopper,7.9036255,76561198045898864,-93.067245,weapon_m4a1
822,False,38950,[],chopper,8.550446,76561198045898864,-93.714066,weapon_m4a1
823,False,38956,[],chopper,8.642807,76561198045898864,-93.46756,weapon_m4a1
824,False,38961,[],chopper,8.704605,76561198045898864,-92.420425,weapon_m4a1
825,False,38967,[],chopper,8.673706,76561198045898864,-90.787926,weapon_m4a1
826,False,38973,[],chopper,8.642807,76561198045898864,-90.26436,weapon_m4a1
827,False,38979,[],chopper,8.673706,76561198045898864,-89.89494,weapon_m4a1
828,False,38984,[],chopper,8.796967,76561198045898864,-89.43283,weapon_m4a1
829,False,38990,[],chopper,8.82785,76561198045898864,-89.217224,weapon_m4a1
830,False,38996,[],chopper,8.858414,76561198045898864,-89.15577,weapon_m4a1
831,False,39002,[],chopper,8.858414,76561198045898864,-89.15577,weapon_m4a1
832,False,39007,[],chopper,8.858414,76561198045898864,-89.494286,weapon_m4a1
833,False,39013,[],chopper,8.858414,76561198045898864,-90.35671,weapon_m4a1
834,False,39019,[],chopper,8.858414,76561198045898864,-90.849724,weapon_m4a1
835,False,39025,[],chopper,8.889313,76561198045898864,-91.06533,weapon_m4a1
836,False,39031,[],chopper,8.920212,76561198045898864,-91.09589,weapon_m4a1
837,False,39036,[],chopper,9.043457,76561198045898864,-91.496544,weapon_m4a1
838,False,39042,[],chopper,9.166718,76561198045898864,-92.48188,weapon_m4a1
839,False,39048,[],chopper,9.166718,76561198045898864,-92.26627,weapon_m4a1
840,False,39827,[],zont1x,3.2801056,76561198995880877,-72.13829,weapon_smokegrenade
841,False,39921,[],frozen,1.7602234,76561198068422762,81.12512,weapon_smokegrenade
842,False,40089,[],rain,0.51464844,76561197997351207,117.27185,weapon_smokegrenade
843,False,40199,[],rain,-3.484726,76561197997351207,139.28912,weapon_molotov
844,False,40614,[],broky,-2.38266,76561198201620490,97.79617,weapon_flashbang
845,False,40880,[],broky,-6.1863403,76561198201620490,100.052155,weapon_smokegrenade
846,False,40961,[],zont1x,4.2503357,76561198995880877,-72.23099,weapon_smokegrenade
847,False,41263,[],SH1R0,8.492432,76561198081484775,-80.11574,weapon_awp
848,False,41317,[],ropz,3.0761719,76561197991272318,-176.99867,weapon_knife_karambit
849,False,41343,[],ropz,1.3629913,76561197991272318,175.56393,weapon_knife_karambit
850,False,41370,[],SH1R0,6.6491394,76561198081484775,-125.05737,weapon_hegrenade
851,False,41375,[],ropz,2.7259827,76561197991272318,162.55783,weapon_knife_karambit
852,False,41574,[],broky,2.4245453,76561198201620490,79.44351,weapon_deagle
853,False,41575,[],donk,-1.0176086,76561198386265483,-101.35677,weapon_ak47
854,False,41582,[76561198201620490],donk,-1.4299316,76561198386265483,-99.73423,weapon_ak47
855,False,41588,[76561198201620490],donk,-0.6602173,76561198386265483,-99.18423,weapon_ak47
856,False,41595,[76561198201620490],donk,0.4950714,76561198386265483,-99.37683,weapon_ak47
857,False,41601,[76561198201620490],donk,3.2450867,76561198386265483,-99.78916,weapon_ak47
858,False,41607,[76561198201620490],donk,4.592285,76561198386265483,-99.89937,weapon_ak47
859,False,41609,[],rain,1.2672119,76561197997351207,82.34186,weapon_tec9
860,False,41614,"[76561198068422762, 76561197997351207]",donk,7.0672913,76561198386265483,-100.72437,weapon_ak47
861,False,41617,[76561198386265483],frozen,1.3200684,76561198068422762,81.91785,weapon_galilar
862,False,41620,"[76561198068422762, 76561197997351207]",donk,9.15744,76561198386265483,-100.88917,weapon_ak47
863,False,41622,[],rain,1.4649658,76561197997351207,83.9256,weapon_tec9
864,False,41623,[76561198386265483],frozen,1.4962006,76561198068422762,81.345856,weapon_galilar
865,False,41627,"[76561198068422762, 76561197997351207]",donk,10.009918,76561198386265483,-99.6793,weapon_ak47
866,False,41633,"[76561198068422762, 76561197997351207]",donk,10.1197815,76561198386265483,-97.066956,weapon_ak47
867,False,41634,[],rain,1.0296326,76561197997351207,84.75711,weapon_tec9
868,False,41639,"[76561198068422762, 76561197997351207]",donk,10.175049,76561198386265483,-97.28668,weapon_ak47
869,False,41646,[76561197997351207],donk,10.339844,76561198386265483,-93.54687,weapon_ak47
870,False,41647,[],rain,0.4751587,76561197997351207,85.86606,weapon_tec9
871,False,41652,[76561197997351207],donk,10.36731,76561198386265483,-89.50424,weapon_ak47
872,False,41659,[76561197997351207],donk,10.862396,76561198386265483,-88.10177,weapon_ak47
873,False,41660,[],rain,0.63342285,76561197997351207,87.7272,weapon_tec9
874,False,41665,[76561197997351207],donk,10.862396,76561198386265483,-88.569374,weapon_ak47
875,False,41671,[76561197997351207],donk,10.807465,76561198386265483,-88.89931,weapon_ak47
876,False,41674,[],rain,0.8710022,76561197997351207,89.58835,weapon_tec9
877,False,41678,[76561197997351207],donk,10.83493,76561198386265483,-89.50424,weapon_ak47
878,False,41684,[76561197997351207],donk,10.725067,76561198386265483,-90.08171,weapon_ak47
879,False,41687,[],rain,1.7423706,76561197997351207,89.31094,weapon_tec9
880,False,41691,[76561197997351207],donk,10.642319,76561198386265483,-91.098976,weapon_ak47
881,False,41697,[76561197997351207],donk,10.450058,76561198386265483,-92.06165,weapon_ak47
882,False,41701,[],rain,1.3859863,76561197997351207,89.073364,weapon_tec9
883,False,41703,[76561197997351207],donk,10.257446,76561198386265483,-93.27152,weapon_ak47
884,False,41710,[76561197997351207],donk,10.009918,76561198386265483,-94.37153,weapon_ak47
885,False,41716,[],donk,10.147583,76561198386265483,-93.98632,weapon_ak47
886,False,41722,[],chopper,-67.98752,76561198045898864,163.66092,weapon_flashbang
887,False,41723,[],donk,10.669785,76561198386265483,-93.766594,weapon_ak47
888,False,41725,[],SH1R0,7.792389,76561198081484775,-93.34328,weapon_incgrenade
889,False,41881,[],ropz,1.946991,76561197991272318,87.40344,weapon_deagle
890,False,41889,[],donk,-2.062683,76561198386265483,-94.28879,weapon_ak47
891,False,41895,[],donk,-2.2000122,76561198386265483,-94.09653,weapon_ak47
892,False,43627,[],donk,4.5373535,76561198386265483,-64.48013,weapon_knife_butterfly
893,False,43682,[],chopper,-16.724274,76561198045898864,-50.779495,weapon_smokegrenade
894,False,43755,[],zont1x,6.6759033,76561198995880877,-165.6395,weapon_knife_karambit
895,False,43760,[],chopper,17.340546,76561198045898864,-9.723236,weapon_knife_stiletto
896,False,43762,[],karrigan,54.410477,76561197989430253,50.979645,weapon_knife_m9_bayonet
897,False,43809,[],SH1R0,12.14917,76561198081484775,-88.90034,weapon_knife_butterfly
898,False,43825,[],donk,-13.667679,76561198386265483,-83.70243,weapon_smokegrenade
899,False,43916,[],rain,3.8805847,76561197997351207,-136.24936,weapon_knife_karambit
900,False,43947,[],donk,1.3200684,76561198386265483,-87.63485,weapon_incgrenade
901,False,44019,[],magixx,-27.413635,76561199063238565,-54.492874,weapon_incgrenade
902,False,44051,[],ropz,13.512146,76561197991272318,84.32898,weapon_knife_karambit
903,False,44064,[],rain,-21.85936,76561197997351207,144.7095,weapon_flashbang
904,False,44067,[],SH1R0,5.971756,76561198081484775,-64.73934,weapon_hegrenade
905,False,44140,[],magixx,-13.383408,76561199063238565,-88.76026,weapon_hegrenade
906,False,44178,[],ropz,1.8690491,76561197991272318,177.31796,weapon_smokegrenade
907,False,44207,[],frozen,-3.5760498,76561198068422762,96.5238,weapon_molotov
908,False,44209,[],zont1x,8.985779,76561198995880877,-58.08609,weapon_hegrenade
909,False,44319,[],donk,15.620148,76561198386265483,66.88751,weapon_hegrenade
910,False,44334,[],chopper,1.4169006,76561198045898864,-93.71475,weapon_m4a1
911,False,44339,[],chopper,1.4783478,76561198045898864,-93.6533,weapon_m4a1
912,False,44345,[],chopper,2.0942688,76561198045898864,-93.74565,weapon_m4a1
913,False,44351,[],chopper,2.9875946,76561198045898864,-93.77621,weapon_m4a1
914,False,44357,[],chopper,4.034729,76561198045898864,-93.807106,weapon_m4a1
915,False,44362,[],chopper,5.2051086,76561198045898864,-94.02271,weapon_m4a1
916,False,44368,[],chopper,6.2522583,76561198045898864,-94.39247,weapon_m4a1
917,False,44374,[],chopper,6.775818,76561198045898864,-94.60808,weapon_m4a1
918,False,44380,[],chopper,7.730942,76561198045898864,-95.03929,weapon_m4a1
919,False,44385,[],chopper,8.5624695,76561198045898864,-95.62431,weapon_m4a1
920,False,44391,[],chopper,8.623932,76561198045898864,-95.65521,weapon_m4a1
921,False,44397,[],chopper,8.808624,76561198045898864,-94.51538,weapon_m4a1
922,False,44403,[],chopper,8.870422,76561198045898864,-93.222084,weapon_m4a1
923,False,44408,[],chopper,8.931885,76561198045898864,-92.14405,weapon_m4a1
924,False,44411,[],frozen,2.6720886,76561198068422762,81.608154,weapon_smokegrenade
925,False,44414,[],chopper,9.116943,76561198045898864,-90.6657,weapon_m4a1
926,False,44420,[],chopper,9.116943,76561198045898864,-89.40262,weapon_m4a1
927,False,44426,[],chopper,9.024231,76561198045898864,-88.63289,weapon_m4a1
928,False,44431,[],chopper,8.962784,76561198045898864,-87.98607,weapon_m4a1
929,False,44437,[],chopper,8.993683,76561198045898864,-88.016624,weapon_m4a1
930,False,44443,[],chopper,9.055145,76561198045898864,-88.13988,weapon_m4a1
931,False,44454,[],broky,-0.10266113,76561198201620490,87.913635,weapon_awp
932,False,44495,[],magixx,0.97091675,76561199063238565,-82.78713,weapon_flashbang
933,False,44531,[],chopper,-7.977112,76561198045898864,-31.25232,weapon_hegrenade
934,False,44576,[],broky,-0.27774048,76561198201620490,87.41855,weapon_awp
935,False,44912,[],frozen,6.939926,76561198068422762,97.57953,weapon_molotov
936,False,44961,[],karrigan,0.11878967,76561197989430253,134.931,weapon_flashbang
937,False,45223,[],magixx,0.3529358,76561199063238565,-114.494705,weapon_smokegrenade
938,False,45725,[],rain,0.51464844,76561197997351207,116.8324,weapon_smokegrenade
939,False,45731,[],chopper,-27.319565,76561198045898864,-62.698288,weapon_flashbang
940,False,46041,[],rain,-19.285126,76561197997351207,101.70456,weapon_flashbang
941,False,46249,[],karrigan,7.128067,76561197989430253,99.291016,weapon_molotov
942,False,46354,[],karrigan,8.2369995,76561197989430253,78.62024,weapon_flashbang
943,False,46459,[],magixx,0.4411621,76561199063238565,-114.730225,weapon_smokegrenade
944,False,46462,[],zont1x,18.156616,76561198995880877,-129.48865,weapon_incgrenade
945,True,46546,[],zont1x,4.8507996,76561198995880877,-115.6517,weapon_m4a1_silencer
946,True,46552,[],zont1x,4.4120483,76561198995880877,-114.84318,weapon_m4a1_silencer
947,True,46559,[],zont1x,2.9566956,76561198995880877,-112.60231,weapon_m4a1_silencer
948,True,46565,[],zont1x,2.841339,76561198995880877,-110.80055,weapon_m4a1_silencer
949,True,46572,[],zont1x,3.6958618,76561198995880877,-109.599266,weapon_m4a1_silencer
950,True,46578,[],zont1x,5.035858,76561198995880877,-108.76774,weapon_m4a1_silencer
951,True,46584,[],zont1x,5.3359222,76561198995880877,-108.69839,weapon_m4a1_silencer
952,False,46713,[],rain,-2.2175293,76561197997351207,60.121307,weapon_molotov
953,False,46895,[],ropz,4.7897034,76561197991272318,73.93216,weapon_hegrenade
954,False,47135,[],ropz,1.5576477,76561197991272318,70.62218,weapon_ak47
955,False,47141,[],ropz,2.1028442,76561197991272318,70.85564,weapon_ak47
956,False,47148,[],ropz,3.309967,76561197991272318,70.54425,weapon_ak47
